t,ib,vb1,Ts1,Tc1,soc1,voc1,vb2,Ts2,Tc2,soc2,voc2,vb3,Ts3,Tc3,soc3,voc3,vb4,Ts4,Tc4,soc4,voc4,vb5,Ts5,Tc5,soc5,voc5,vb6,Ts6,Tc6,soc6,voc6,vb7,Ts7,Tc7,soc7,voc7
39.4,0,3.924473,35.42555,35.66157,0.8055731,4.010792,3.767652,35.49834,35.77425,0.6255731,3.862472,3.950562,35.58144,35.90491,0.8955731,4.084952,3.905748,35.45376,35.70601,0.8055731,4.010792,3.857561,35.42326,35.65754,0.7155731,3.936632,4.027387,35.54875,35.85266,0.9405731,4.122032,3.998633,35.49855,35.77463,0.8955731,4.084952
39.5,0,3.924483,35.4263,35.66138,0.8055731,4.010792,3.767666,35.49922,35.77402,0.6255731,3.862472,3.950599,35.58248,35.90465,0.8955731,4.084952,3.905768,35.45457,35.7058,0.8055731,4.010792,3.857571,35.424,35.65735,0.7155731,3.936632,4.027403,35.54971,35.85241,0.9405731,4.122032,3.998643,35.49942,35.77441,0.8955731,4.084952
39.6,0,3.924493,35.42703,35.66118,0.8055731,4.010792,3.767679,35.50006,35.7738,0.6255731,3.862472,3.950636,35.58349,35.90439,0.8955731,4.084952,3.905788,35.45535,35.7056,0.8055731,4.010792,3.857581,35.42472,35.65716,0.7155731,3.936632,4.027419,35.55064,35.85216,0.9405731,4.122032,3.998653,35.50027,35.77418,0.8955731,4.084952
39.7,0,3.924503,35.42773,35.66099,0.8055731,4.010792,3.767692,35.50088,35.77357,0.6255731,3.862472,3.950673,35.58447,35.90412,0.8955731,4.084952,3.905808,35.45611,35.70539,0.8055731,4.010792,3.857591,35.42541,35.65697,0.7155731,3.936632,4.027435,35.55155,35.85192,0.9405731,4.122032,3.998663,35.50109,35.77396,0.8955731,4.084952
39.8,0,3.924513,35.42842,35.6608,0.8055731,4.010792,3.767705,35.50167,35.77335,0.6255731,3.862472,3.95071,35.58543,35.90386,0.8955731,4.084952,3.905828,35.45685,35.70519,0.8055731,4.010792,3.857601,35.42609,35.65678,0.7155731,3.936632,4.027451,35.55242,35.85167,0.9405731,4.122032,3.998673,35.50189,35.77374,0.8955731,4.084952
39.9,0,3.924523,35.42908,35.66061,0.8055731,4.010792,3.767719,35.50244,35.77313,0.6255731,3.862472,3.950747,35.58635,35.9036,0.8955731,4.084952,3.905848,35.45757,35.70499,0.8055731,4.010792,3.857612,35.42674,35.65659,0.7155731,3.936632,4.027467,35.55327,35.85143,0.9405731,4.122032,3.998683,35.50266,35.77352,0.8955731,4.084952
40,2.500858,4.031293,35.42972,35.66051,0.8055963,4.010811,3.893294,35.50319,35.77304,0.6255963,3.862491,4.095317,35.58724,35.90338,0.8955963,4.084971,4.018981,35.45827,35.70483,0.8055963,4.010811,3.964344,35.42737,35.65652,0.7155963,3.936651,4.16555,35.55409,35.85135,0.9405963,4.122051,4.12421,35.5034,35.77344,0.8955963,4.084971
40.1,2.500858,4.031777,35.43035,35.66041,0.8056194,4.01083,3.893826,35.50391,35.77296,0.6256194,3.86251,4.096087,35.58811,35.90317,0.8956194,4.08499,4.019576,35.45894,35.70467,0.8056194,4.01083,3.96479,35.42799,35.65646,0.7156194,3.93667,4.166085,35.5549,35.85127,0.9406194,4.12207,4.124693,35.50413,35.77337,0.8956194,4.08499
40.2,2.500858,4.032261,35.43096,35.66031,0.8056426,4.010849,3.894359,35.50462,35.77288,0.6256426,3.862529,4.096857,35.58895,35.90295,0.8956426,4.085009,4.02017,35.4596,35.70451,0.8056426,4.010849,3.965236,35.42859,35.65639,0.7156426,3.936689,4.166621,35.55567,35.85119,0.9406426,4.122089,4.125177,35.50484,35.7733,0.8956426,4.085009
40.3,2.500858,4.032744,35.43155,35.66021,0.8056657,4.010869,3.894891,35.5053,35.7728,0.6256657,3.862549,4.097627,35.58977,35.90275,0.8956657,4.085029,4.020765,35.46023,35.70435,0.8056657,4.010869,3.965682,35.42917,35.65633,0.7156657,3.936709,4.167156,35.55643,35.85111,0.9406657,4.122109,4.125661,35.50553,35.77323,0.8956657,4.085029
40.4,2.500858,4.033228,35.43212,35.66012,0.8056889,4.010888,3.895423,35.50597,35.77272,0.6256889,3.862568,4.098396,35.59056,35.90254,0.8956889,4.085048,4.021359,35.46085,35.7042,0.8056889,4.010888,3.966128,35.42973,35.65627,0.7156889,3.936728,4.167691,35.55717,35.85104,0.9406889,4.122128,4.126144,35.5062,35.77317,0.8956889,4.085048
40.5,2.500858,4.033712,35.43268,35.66002,0.805712,4.010907,3.895955,35.50662,35.77265,0.625712,3.862587,4.099166,35.59133,35.90234,0.895712,4.085067,4.021953,35.46145,35.70405,0.805712,4.010907,3.966573,35.43029,35.65622,0.715712,3.936747,4.168226,35.55789,35.85097,0.940712,4.122147,4.126628,35.50685,35.7731,0.895712,4.085067
40.6,2.500858,4.034195,35.43322,35.65993,0.8057352,4.010926,3.896487,35.50725,35.77258,0.6257352,3.862606,4.099935,35.59208,35.90214,0.8957352,4.085086,4.022547,35.46203,35.70391,0.8057352,4.010926,3.967019,35.43082,35.65616,0.7157352,3.936766,4.168761,35.55858,35.8509,0.9407352,4.122166,4.127112,35.50748,35.77304,0.8957352,4.085086
40.7,2.500858,4.034679,35.43375,35.65985,0.8057584,4.010945,3.897019,35.50787,35.77251,0.6257584,3.862625,4.100704,35.5928,35.90194,0.8957584,4.085105,4.023141,35.46259,35.70377,0.8057584,4.010945,3.967465,35.43134,35.65611,0.7157584,3.936785,4.169295,35.55926,35.85084,0.9407584,4.122185,4.127595,35.5081,35.77299,0.8957584,4.085105
40.8,2.500858,4.035162,35.43426,35.65976,0.8057815,4.010964,3.897551,35.50846,35.77244,0.6257815,3.862644,4.101473,35.5935,35.90175,0.8957815,4.085124,4.023735,35.46313,35.70362,0.8057815,4.010964,3.96791,35.43185,35.65606,0.7157815,3.936804,4.16983,35.55992,35.85078,0.9407815,4.122204,4.128078,35.50869,35.77293,0.8957815,4.085124
40.9,2.500858,4.035645,35.43475,35.65968,0.8058047,4.010983,3.898083,35.50904,35.77238,0.6258047,3.862663,4.102242,35.59418,35.90157,0.8958047,4.085143,4.024329,35.46366,35.70349,0.8058047,4.010983,3.968356,35.43234,35.65601,0.7158047,3.936823,4.170365,35.56056,35.85072,0.9408047,4.122223,4.128562,35.50928,35.77288,0.8958047,4.085143
41,2.500858,4.036129,35.43524,35.6596,0.8058278,4.011002,3.898615,35.50961,35.77232,0.6258278,3.862682,4.10301,35.59484,35.90138,0.8958278,4.085162,4.024923,35.46418,35.70335,0.8058278,4.011002,3.968801,35.43282,35.65596,0.7158278,3.936842,4.170899,35.56119,35.85066,0.9408278,4.122242,4.129045,35.50985,35.77282,0.8958278,4.085162
41.1,2.500858,4.036612,35.43571,35.65952,0.805851,4.011021,3.899147,35.51016,35.77226,0.625851,3.862701,4.103778,35.59548,35.9012,0.895851,4.085181,4.025516,35.46468,35.70322,0.805851,4.011021,3.969247,35.43329,35.65592,0.715851,3.936861,4.171434,35.5618,35.8506,0.940851,4.122261,4.129528,35.5104,35.77278,0.895851,4.085181
41.2,2.500858,4.037095,35.43616,35.65944,0.8058741,4.01104,3.899678,35.51069,35.7722,0.6258741,3.86272,4.104546,35.5961,35.90102,0.8958741,4.0852,4.02611,35.46516,35.70309,0.8058741,4.01104,3.969692,35.43374,35.65587,0.7158741,3.93688,4.171968,35.56239,35.85055,0.9408741,4.12228,4.130012,35.51093,35.77273,0.8958741,4.0852
41.3,2.500858,4.037578,35.4366,35.65937,0.8058973,4.011059,3.90021,35.51121,35.77215,0.6258973,3.862739,4.105314,35.5967,35.90085,0.8958973,4.085219,4.026703,35.46563,35.70296,0.8058973,4.011059,3.970137,35.43418,35.65583,0.7158973,3.936899,4.172502,35.56296,35.8505,0.9408973,4.122299,4.130495,35.51146,35.77268,0.8958973,4.085219
41.4,2.500858,4.038061,35.43703,35.65929,0.8059204,4.011078,3.900741,35.51172,35.7721,0.6259204,3.862758,4.106082,35.59728,35.90068,0.8959204,4.085238,4.027296,35.46608,35.70284,0.8059204,4.011078,3.970583,35.43461,35.65579,0.7159204,3.936918,4.173037,35.56352,35.85045,0.9409204,4.122318,4.130978,35.51196,35.77264,0.8959204,4.085238
41.5,2.500858,4.038544,35.43745,35.65922,0.8059436,4.011098,3.901273,35.51221,35.77205,0.6259436,3.862778,4.106849,35.59784,35.90051,0.8959436,4.085258,4.027889,35.46652,35.70272,0.8059436,4.011098,3.971028,35.43503,35.65576,0.7159436,3.936938,4.173571,35.56407,35.85041,0.9409436,4.122338,4.131461,35.51246,35.7726,0.8959436,4.085258
41.6,2.500858,4.039027,35.43786,35.65915,0.8059668,4.011117,3.901804,35.51269,35.772,0.6259668,3.862797,4.107616,35.59839,35.90035,0.8959668,4.085277,4.028482,35.46695,35.7026,0.8059668,4.011117,3.971473,35.43544,35.65572,0.7159668,3.936957,4.174105,35.5646,35.85037,0.9409668,4.122357,4.131944,35.51294,35.77256,0.8959668,4.085277
41.7,2.500858,4.03951,35.43825,35.65909,0.8059899,4.011136,3.902336,35.51315,35.77196,0.6259899,3.862816,4.108383,35.59892,35.90019,0.8959899,4.085296,4.029075,35.46736,35.70248,0.8059899,4.011136,3.971918,35.43583,35.65569,0.7159899,3.936976,4.174639,35.56511,35.85033,0.9409899,4.122376,4.132427,35.51341,35.77253,0.8959899,4.085296
41.8,2.500858,4.039993,35.43863,35.65902,0.8060131,4.011155,3.902867,35.5136,35.77191,0.6260131,3.862835,4.10915,35.59944,35.90003,0.8960131,4.085315,4.029668,35.46776,35.70237,0.8060131,4.011155,3.972363,35.43622,35.65566,0.7160131,3.936995,4.175172,35.56561,35.85029,0.9410131,4.122395,4.132909,35.51387,35.77249,0.8960131,4.085315
41.9,2.500858,4.040476,35.43901,35.65896,0.8060362,4.011174,3.903398,35.51404,35.77187,0.6260362,3.862854,4.109917,35.59993,35.89988,0.8960362,4.085334,4.030261,35.46815,35.70225,0.8060362,4.011174,3.972808,35.43659,35.65563,0.7160362,3.937014,4.175706,35.5661,35.85025,0.9410362,4.122414,4.133392,35.51431,35.77246,0.8960362,4.085334
42,2.500858,4.040959,35.43937,35.6589,0.8060594,4.011193,3.903929,35.51447,35.77184,0.6260594,3.862873,4.110683,35.60042,35.89973,0.8960594,4.085353,4.030853,35.46853,35.70214,0.8060594,4.011193,3.973253,35.43696,35.6556,0.7160594,3.937033,4.17624,35.56658,35.85022,0.9410594,4.122433,4.133875,35.51474,35.77243,0.8960594,4.085353
42.1,2.500858,4.041441,35.43972,35.65884,0.8060825,4.011212,3.90446,35.51489,35.7718,0.6260825,3.862892,4.111449,35.60088,35.89958,0.8960825,4.085372,4.031446,35.4689,35.70204,0.8060825,4.011212,3.973698,35.43731,35.65558,0.7160825,3.937052,4.176773,35.56704,35.85019,0.9410825,4.122452,4.134358,35.51516,35.7724,0.8960825,4.085372
42.2,2.500858,4.041924,35.44006,35.65879,0.8061057,4.011231,3.904991,35.51529,35.77177,0.6261057,3.862911,4.112215,35.60134,35.89944,0.8961057,4.085391,4.032038,35.46925,35.70193,0.8061057,4.011231,3.974143,35.43766,35.65555,0.7161057,3.937071,4.177307,35.56749,35.85016,0.9411057,4.122471,4.13484,35.51557,35.77238,0.8961057,4.085391
42.3,2.500858,4.042407,35.44039,35.65874,0.8061289,4.01125,3.905522,35.51569,35.77174,0.6261289,3.86293,4.112981,35.60178,35.8993,0.8961289,4.08541,4.03263,35.4696,35.70183,0.8061289,4.01125,3.974587,35.43799,35.65553,0.7161289,3.93709,4.17784,35.56793,35.85014,0.9411289,4.12249,4.135323,35.51597,35.77236,0.8961289,4.08541
42.4,2.500858,4.042889,35.44071,35.65868,0.806152,4.011269,3.906053,35.51607,35.77171,0.626152,3.862949,4.113746,35.6022,35.89916,0.896152,4.085429,4.033223,35.46993,35.70173,0.806152,4.011269,3.975032,35.43832,35.65551,0.716152,3.937109,4.178374,35.56835,35.85011,0.941152,4.122509,4.135806,35.51636,35.77233,0.896152,4.085429
42.5,2.500858,4.043372,35.44103,35.65863,0.8061752,4.011288,3.906583,35.51644,35.77168,0.6261752,3.862968,4.114512,35.60262,35.89903,0.8961752,4.085448,4.033815,35.47025,35.70164,0.8061752,4.011288,3.975477,35.43864,35.65549,0.7161752,3.937128,4.178907,35.56877,35.85009,0.9411752,4.122528,4.136288,35.51673,35.77232,0.8961752,4.085448
42.6,2.500858,4.043854,35.44133,35.65859,0.8061983,4.011307,3.907114,35.51681,35.77166,0.6261983,3.862987,4.115277,35.60301,35.89889,0.8961983,4.085467,4.034407,35.47057,35.70154,0.8061983,4.011307,3.975921,35.43895,35.65548,0.7161983,3.937147,4.17944,35.56917,35.85007,0.9411983,4.122547,4.13677,35.5171,35.7723,0.8961983,4.085467
42.7,2.500858,4.044336,35.44163,35.65854,0.8062215,4.011326,3.907644,35.51716,35.77163,0.6262215,3.863006,4.116042,35.6034,35.89877,0.8962215,4.085486,4.034998,35.47087,35.70145,0.8062215,4.011326,3.976366,35.43925,35.65546,0.7162215,3.937166,4.179973,35.56957,35.85005,0.9412215,4.122566,4.137253,35.51746,35.77228,0.8962215,4.085486
42.8,2.500858,4.044819,35.44191,35.6585,0.8062446,4.011346,3.908175,35.51751,35.77162,0.6262446,3.863026,4.116806,35.60378,35.89864,0.8962446,4.085506,4.03559,35.47116,35.70136,0.8062446,4.011346,3.97681,35.43955,35.65545,0.7162446,3.937186,4.180506,35.56995,35.85004,0.9412446,4.122586,4.137735,35.51781,35.77227,0.8962446,4.085506
42.9,2.500858,4.045301,35.44219,35.65846,0.8062678,4.011365,3.908705,35.51784,35.7716,0.6262678,3.863045,4.117571,35.60414,35.89852,0.8962678,4.085525,4.036182,35.47145,35.70128,0.8062678,4.011365,3.977255,35.43983,35.65544,0.7162678,3.937205,4.181039,35.57032,35.85003,0.9412678,4.122605,4.138217,35.51814,35.77226,0.8962678,4.085525
43,2.500858,4.045783,35.44246,35.65842,0.8062909,4.011384,3.909236,35.51817,35.77158,0.6262909,3.863064,4.118335,35.60449,35.8984,0.8962909,4.085544,4.036773,35.47172,35.70119,0.8062909,4.011384,3.977699,35.44011,35.65543,0.7162909,3.937224,4.181572,35.57069,35.85002,0.9412909,4.122624,4.1387,35.51847,35.77225,0.8962909,4.085544
43.1,2.500858,4.046265,35.44273,35.65838,0.8063141,4.011403,3.909766,35.51849,35.77157,0.6263141,3.863083,4.119099,35.60483,35.89829,0.8963141,4.085563,4.037364,35.47199,35.70111,0.8063141,4.011403,3.978144,35.44038,35.65543,0.7163141,3.937243,4.182104,35.57104,35.85001,0.9413141,4.122643,4.139182,35.5188,35.77224,0.8963141,4.085563
43.2,2.500858,4.046747,35.44298,35.65834,0.8063373,4.011422,3.910296,35.5188,35.77156,0.6263373,3.863102,4.119863,35.60516,35.89818,0.8963373,4.085582,4.037956,35.47225,35.70103,0.8063373,4.011422,3.978588,35.44065,35.65542,0.7163373,3.937262,4.182637,35.57139,35.85,0.9413373,4.122662,4.139664,35.51911,35.77224,0.8963373,4.085582
43.3,2.500858,4.04723,35.44323,35.65831,0.8063604,4.011441,3.910826,35.5191,35.77155,0.6263604,3.863121,4.120627,35.60548,35.89807,0.8963604,4.085601,4.038547,35.4725,35.70095,0.8063604,4.011441,3.979032,35.4409,35.65542,0.7163604,3.937281,4.183169,35.57172,35.85,0.9413604,4.122681,4.140146,35.51942,35.77223,0.8963604,4.085601
43.4,2.500858,4.047712,35.44348,35.65828,0.8063836,4.01146,3.911356,35.51939,35.77154,0.6263836,3.86314,4.121391,35.60579,35.89796,0.8963836,4.08562,4.039138,35.47275,35.70088,0.8063836,4.01146,3.979476,35.44115,35.65542,0.7163836,3.9373,4.183702,35.57205,35.85,0.9413836,4.1227,4.140628,35.51971,35.77223,0.8963836,4.08562
43.5,2.500858,4.048193,35.44371,35.65825,0.8064067,4.011479,3.911886,35.51968,35.77154,0.6264067,3.863159,4.122154,35.60609,35.89786,0.8964067,4.085639,4.039729,35.47298,35.70081,0.8064067,4.011479,3.97992,35.4414,35.65542,0.7164067,3.937319,4.184234,35.57237,35.85,0.9414067,4.122719,4.14111,35.52,35.77223,0.8964067,4.085639
43.6,2.500858,4.048675,35.44394,35.65822,0.8064299,4.011498,3.912416,35.51995,35.77154,0.6264299,3.863178,4.122917,35.60638,35.89776,0.8964299,4.085658,4.04032,35.47321,35.70074,0.8064299,4.011498,3.980364,35.44164,35.65542,0.7164299,3.937338,4.184766,35.57268,35.85,0.9414299,4.122738,4.141592,35.52028,35.77224,0.8964299,4.085658
43.7,2.500858,4.049157,35.44416,35.65819,0.806453,4.011517,3.912946,35.52023,35.77154,0.626453,3.863197,4.12368,35.60666,35.89767,0.896453,4.085677,4.04091,35.47343,35.70067,0.806453,4.011517,3.980808,35.44187,35.65542,0.716453,3.937357,4.185299,35.57298,35.85001,0.941453,4.122757,4.142074,35.52056,35.77224,0.896453,4.085677
43.8,2.500858,4.049639,35.44438,35.65817,0.8064762,4.011536,3.913476,35.52049,35.77154,0.6264762,3.863216,4.124442,35.60693,35.89757,0.8964762,4.085696,4.041501,35.47365,35.7006,0.8064762,4.011536,3.981252,35.4421,35.65543,0.7164762,3.937376,4.185831,35.57328,35.85001,0.9414762,4.122776,4.142555,35.52083,35.77225,0.8964762,4.085696
43.9,2.500858,4.050121,35.44459,35.65815,0.8064993,4.011555,3.914006,35.52075,35.77154,0.6264993,3.863235,4.125205,35.6072,35.89748,0.8964993,4.085715,4.042092,35.47386,35.70054,0.8064993,4.011555,3.981696,35.44232,35.65544,0.7164993,3.937395,4.186363,35.57357,35.85002,0.9414993,4.122795,4.143037,35.52109,35.77226,0.8964993,4.085715
44,2.500858,4.050602,35.44479,35.65813,0.8065225,4.011575,3.914535,35.521,35.77155,0.6265225,3.863255,4.125967,35.60745,35.8974,0.8965225,4.085735,4.042682,35.47406,35.70048,0.8065225,4.011575,3.98214,35.44253,35.65545,0.7165225,3.937415,4.186894,35.57385,35.85003,0.9415225,4.122815,4.143519,35.52135,35.77227,0.8965225,4.085735
44.1,2.500858,4.051084,35.44499,35.65811,0.8065457,4.011594,3.915065,35.52124,35.77156,0.6265457,3.863274,4.126729,35.6077,35.89731,0.8965457,4.085754,4.043272,35.47425,35.70042,0.8065457,4.011594,3.982584,35.44274,35.65546,0.7165457,3.937434,4.187426,35.57412,35.85005,0.9415457,4.122834,4.144,35.52159,35.77228,0.8965457,4.085754
44.2,2.500858,4.051566,35.44519,35.65809,0.8065688,4.011613,3.915594,35.52148,35.77157,0.6265688,3.863293,4.127491,35.60794,35.89723,0.8965688,4.085773,4.043862,35.47444,35.70037,0.8065688,4.011613,3.983028,35.44295,35.65547,0.7165688,3.937453,4.187958,35.57439,35.85006,0.9415688,4.122853,4.144482,35.52184,35.7723,0.8965688,4.085773
44.3,2.500858,4.052047,35.44538,35.65808,0.806592,4.011632,3.916124,35.52172,35.77158,0.626592,3.863312,4.128253,35.60817,35.89716,0.896592,4.085792,4.044453,35.47463,35.70031,0.806592,4.011632,3.983471,35.44315,35.65549,0.716592,3.937472,4.18849,35.57465,35.85008,0.941592,4.122872,4.144964,35.52207,35.77231,0.896592,4.085792
44.4,2.500858,4.052529,35.44556,35.65807,0.8066151,4.011651,3.916653,35.52194,35.77159,0.6266151,3.863331,4.129014,35.6084,35.89708,0.8966151,4.085811,4.045043,35.47481,35.70026,0.8066151,4.011651,3.983915,35.44334,35.6555,0.7166151,3.937491,4.189021,35.5749,35.8501,0.9416151,4.122891,4.145445,35.5223,35.77233,0.8966151,4.085811
44.5,2.500858,4.05301,35.44574,35.65806,0.8066383,4.01167,3.917182,35.52217,35.77161,0.6266383,3.86335,4.129775,35.60861,35.89701,0.8966383,4.08583,4.045632,35.47498,35.70021,0.8066383,4.01167,3.984358,35.44353,35.65552,0.7166383,3.93751,4.189553,35.57515,35.85012,0.9416383,4.12291,4.145926,35.52253,35.77235,0.8966383,4.08583
44.6,2.500858,4.053491,35.44591,35.65805,0.8066614,4.011689,3.917712,35.52238,35.77163,0.6266614,3.863369,4.130537,35.60883,35.89694,0.8966614,4.085849,4.046222,35.47515,35.70017,0.8066614,4.011689,3.984802,35.44372,35.65554,0.7166614,3.937529,4.190084,35.57539,35.85015,0.9416614,4.122929,4.146408,35.52275,35.77237,0.8966614,4.085849
44.7,2.500858,4.053973,35.44608,35.65804,0.8066846,4.011708,3.918241,35.52259,35.77165,0.6266846,3.863388,4.131297,35.60903,35.89687,0.8966846,4.085868,4.046812,35.47531,35.70012,0.8066846,4.011708,3.985245,35.4439,35.65556,0.7166846,3.937548,4.190615,35.57563,35.85017,0.9416846,4.122948,4.146889,35.52296,35.7724,0.8966846,4.085868
44.8,2.500858,4.054454,35.44625,35.65804,0.8067078,4.011727,3.91877,35.5228,35.77167,0.6267078,3.863407,4.132058,35.60923,35.89681,0.8967078,4.085887,4.047401,35.47547,35.70008,0.8067078,4.011727,3.985689,35.44408,35.65558,0.7167078,3.937567,4.191147,35.57586,35.8502,0.9417078,4.122967,4.14737,35.52317,35.77242,0.8967078,4.085887
44.9,2.500858,4.054935,35.44641,35.65803,0.8067309,4.011746,3.919299,35.523,35.7717,0.6267309,3.863426,4.132818,35.60942,35.89675,0.8967309,4.085906,4.047991,35.47562,35.70004,0.8067309,4.011746,3.986132,35.44425,35.65561,0.7167309,3.937586,4.191678,35.57608,35.85023,0.9417309,4.122986,4.147851,35.52338,35.77245,0.8967309,4.085906
45,2.500858,4.055416,35.44656,35.65803,0.8067541,4.011765,3.919828,35.5232,35.77172,0.6267541,3.863445,4.133579,35.60961,35.8967,0.8967541,4.085925,4.04858,35.47577,35.7,0.8067541,4.011765,3.986575,35.44442,35.65564,0.7167541,3.937605,4.192209,35.5763,35.85026,0.9417541,4.123005,4.148333,35.52358,35.77248,0.8967541,4.085925
45.1,2.500858,4.055897,35.44671,35.65803,0.8067772,4.011784,3.920357,35.52339,35.77175,0.6267772,3.863464,4.134339,35.60979,35.89664,0.8967772,4.085944,4.049169,35.47591,35.69997,0.8067772,4.011784,3.987019,35.44458,35.65566,0.7167772,3.937624,4.19274,35.57652,35.8503,0.9417772,4.123024,4.148814,35.52378,35.77251,0.8967772,4.085944
45.2,2.500858,4.056378,35.44686,35.65803,0.8068004,4.011804,3.920885,35.52358,35.77178,0.6268004,3.863484,4.135099,35.60996,35.89659,0.8968004,4.085964,4.049758,35.47605,35.69994,0.8068004,4.011804,3.987462,35.44474,35.65569,0.7168004,3.937644,4.19327,35.57673,35.85034,0.9418004,4.123044,4.149295,35.52397,35.77254,0.8968004,4.085964
45.3,2.500858,4.056859,35.44701,35.65804,0.8068235,4.011823,3.921414,35.52376,35.77182,0.6268235,3.863503,4.135858,35.61013,35.89654,0.8968235,4.085983,4.050347,35.47619,35.69991,0.8068235,4.011823,3.987905,35.4449,35.65573,0.7168235,3.937663,4.193801,35.57694,35.85037,0.9418235,4.123063,4.149776,35.52415,35.77258,0.8968235,4.085983
45.4,2.500858,4.05734,35.44715,35.65804,0.8068467,4.011842,3.921943,35.52394,35.77185,0.6268467,3.863522,4.136618,35.61029,35.8965,0.8968467,4.086002,4.050936,35.47632,35.69988,0.8068467,4.011842,3.988348,35.44506,35.65576,0.7168467,3.937682,4.194332,35.57714,35.85042,0.9418467,4.123082,4.150257,35.52434,35.77262,0.8968467,4.086002
45.5,2.500858,4.057821,35.44729,35.65805,0.8068698,4.011861,3.922471,35.52411,35.77189,0.6268698,3.863541,4.137377,35.61045,35.89646,0.8968698,4.086021,4.051525,35.47644,35.69985,0.8068698,4.011861,3.988791,35.44521,35.65579,0.7168698,3.937701,4.194862,35.57733,35.85046,0.9418698,4.123101,4.150737,35.52451,35.77266,0.8968698,4.086021
45.6,2.500858,4.058302,35.44742,35.65806,0.806893,4.01188,3.923,35.52429,35.77193,0.626893,3.86356,4.138136,35.61061,35.89642,0.896893,4.08604,4.052114,35.47657,35.69983,0.806893,4.01188,3.989234,35.44535,35.65583,0.716893,3.93772,4.195393,35.57753,35.8505,0.941893,4.12312,4.151218,35.52469,35.7727,0.896893,4.08604
45.7,2.500858,4.058783,35.44755,35.65807,0.8069162,4.011899,3.923528,35.52445,35.77197,0.6269162,3.863579,4.138895,35.61076,35.89638,0.8969162,4.086059,4.052702,35.47669,35.69981,0.8069162,4.011899,3.989677,35.4455,35.65587,0.7169162,3.937739,4.195923,35.57771,35.85055,0.9419162,4.123139,4.151699,35.52486,35.77274,0.8969162,4.086059
